message_id,date,text
131561,2026-02-27T17:04:35+00:00,"امروز یه خانمی رو تو خیابون دیدم
بی اغراق ۳۰تا کنسرو لوبیا خریده بود
حتی اگر امریکا نزنه
ایشون قطعا میزنه
- شاتر -
@sut_tw"
131562,2026-02-27T17:12:51+00:00,"به خواهرم گفتم نذار این دو نفر سر قبرم بیان گفت ما نمی‌تونیم برای قبرت نگهبان شبانه‌روزی بگیریم. تاثیر شرایط بحران بر اخلاق اعضای خانواده:
Maryam
@sut_tw"
131563,2026-02-27T17:20:27+00:00,"دوستم واسه بچه ش تولد گرفته میگه الان تو خونه م بیست و سه تا جوجه خروس ده ساله نشستن پفیلا وپاستیل و ساندویچ میخورن و در مورد مسایل مهم کشوری و لشکری تبادل نظر میکنن
- پرنسس بی اعصاب -
@sut_tw"
131564,2026-02-27T17:29:01+00:00,"رفته بودم خرید، تو مغازه یه دختر خیلی خوشگل و بامزه(۵-۶ساله)بهم زُل زده بود.
کوکی خریده بودم، یکی دادم بهش گفتم: سلام این مال شماست.
با لبخند گرفت و با انگشت تیکه شکلاتای روی کوکیو نشون داد و گفت:
«مرسی، شما قَدِ اینا قشنگی!»
ینی هیییچ کس تو زندگیم مخمو به این تمیزی نزده بود!:)))
- سنجر -
@sut_tw"
131565,2026-02-27T17:31:02+00:00,"هیچ‌کس تو دانشگاه بهت یاد نمی‌ده چطور اپلای کنی یا از کجا اخبار مهاجرتو دنبال کنی؛ این چیزا رو باید از کانال‌هایی مثل این یاد بگیری: 
👇
https://t.me/+jq6HlPN27PVlMDlk"
131566,2026-02-27T18:20:25+00:00,"من هرشب پای فیلمای اینستا
- لورا نایت -
@sut_tw"
131567,2026-02-27T18:34:25+00:00,"جنگ‌ نشه زنم همه این آب معدنیا و کنسروا که خریدم رو میکنه توم.
- م
@sut_tw"
131569,2026-02-27T18:40:26+00:00,"من در خانواده دیگه هیچکس جدیم نمی‌گیره
- koorumi -
@sut_tw"
131570,2026-02-27T18:47:02+00:00,"‏ب بابام گفتم حاجی فک کنم دیگ خبریه واقعا امشب برم واسه ماشین بنزین بزنم؟!
گفت بر فرض بنزینم زدی و همین امشب جنگ شد بعدش میخوای با باکِ پُر بیای بری‌ تو کونِ من؟!
- ملتفت
@sut_tw"
131573,2026-02-27T18:56:58+00:00,"‏با دست چپم کد زدم پایتون نفهمید.
- پر
@sut_tw"
131575,2026-02-27T19:01:01+00:00,"از کلمات : 
« کانفیگ »
 « مذاکره »
 « وصلی؟ »
 « پروکسی »
 « فوری »
« کالابرگ »
حالم بهم میخوره.
Raha
@sut_tw"
131576,2026-02-27T19:05:01+00:00,"دیدی چه بلایی سر همین یکباری که زندگی میکنیم‌ اومد؟
- هشر 
@sut_tw"
131577,2026-02-27T19:10:25+00:00,"‏دوس داشتم یه جای دیگه دنیا بودم
از باشگاه میرفتم خونه شروع میکردم اشپزی  کردن و موزیک گوش دادن
تیرامیسو و سن سباستین درست میکردم قاشق قاشق میذاشتم تو دهن پارتنرم
دورهمی میگرفتم تو تراس سیگار میکشیدیم با دوستام حرف میزدیم اخر شبم خیاری میخوابیدیم
Soroush
@sut_tw"
131579,2026-02-27T19:16:34+00:00,"چندتا صدای انفجار اومد ولی چون بعیده از دهات شروع کنن، من بقیه کتابم رو می‌خونم.
- خزان گل ندیده -
@sut_tw"
131580,2026-02-27T19:24:20+00:00,"مغز فاشیستی رییس دانشگاه صنعتی شریف!
روش نشده بگه اینا یه مشت بچه شهرستانی هستن!
*Sinsintaee*
@sut_tw"
131581,2026-02-27T19:25:48+00:00,"پسرها تو احساسی‌ترین و حساس‌ترین صحنه‌های زندگی‌شون:
😛
*رویا*
@sut_tw"
131583,2026-02-27T19:27:35+00:00,"شک ندارم توی ظرف هلوکیتی صبونه میخوره.
*Woland*
@sut_tw"
131584,2026-02-27T19:28:41+00:00,"یک شرکت تو آلمان همین الآن ریجکتم کرد، نوشته مرسی از اعتماد به نفست برای اپلای تو شرکت ما.
*31*
@sut_tw"
131585,2026-02-27T19:29:01+00:00,"تو هیچوقت نگران این نیستی که خانوادت یه بچه دیگه جات بیارن
رابطه سالمم دقیقا همین شکلیه
- ریحانه -
@sut_tw"
131541,2026-02-27T11:29:01+00:00,"هرکی هرجا هست پیراهن آستین بلندشو برعکس بپوشه و خودش رو به نزدیک‌ترین تیمارستانی که می‌شناسه معرفی بکنه.
- حشمت کرایست -
@sut_tw"
131542,2026-02-27T11:50:54+00:00,"سازگار بودن بیش از حد، تو رو بی ارزش میکنه ....!
neda
@sut_tw"
131543,2026-02-27T12:02:51+00:00,"این موتورهایی که یهو صدای تیر و ترقه میدن چه اتفاقی واسه کجاشون میوفته؟
- lopila -
@sut_tw"
131544,2026-02-27T12:15:21+00:00,"امروز تو اسنپ سمت چپ نشسته بودم، هیچی از مسیر نفهمیدم.
- بوی نم بارون -
@sut_tw"
131545,2026-02-27T12:29:01+00:00,"خواهش میکنم متوقف بشین.
- شکرالملوک -
@sut_tw"
131546,2026-02-27T12:45:19+00:00,"نه از قبل بودیم
- خرگوشیانو سنپای -
@sut_tw"
131547,2026-02-27T13:02:37+00:00,"به طرز اعجاب آوری
این توییت هم میتونه برای امشب باشه
هم برای ۶ ماه پیش
هم برای ۱۱ سال پیش
هم برای ۱۶ سال پیش
- جهانگیر شهلایی -
@sut_tw"
131548,2026-02-27T13:15:18+00:00,"شبیه ویرگولم، خواستار پایان، محکوم به ادامه
- امیرو -
@sut_tw"
131549,2026-02-27T13:29:01+00:00,"فکر کنم خودشونم نمیدونن نتیجه چیشد.
تو یه سیکیم‌شیپ بین‌المللی گیر افتادیم.
- میاستنی -
@sut_tw"
131550,2026-02-27T13:45:19+00:00,"تلگرام رو میبندم میام توییتر، از اینجا میرم اینستا، باز میرم تلگرام خبر میخونم.
دو ماهه زندگیم شده این.
حالم از هرچی خبره بهم میخوره جدی.
- م -
@sut_tw"
131551,2026-02-27T14:01:20+00:00,"من به عملیات «چکش تو فرق سر من» نیاز دارم.
Chihiro
@sut_tw"
131552,2026-02-27T14:27:49+00:00,"بزرگ ترین ایرادی که دارم، اینه که به محض اینکه باهام خوب برخورد میکنن یادم میره قبلش چقدر اذیتم کردن.
Hesamita
@sut_tw"
131553,2026-02-27T14:45:39+00:00,"‏چند وقت دیگه از یه اتاق یه تیمارستان که یکی سرشو‌ میکوبه به دیوار داد میزنه و میگه «دور بعدی، خواهید دید چه می شود» صدا میاد! اون منم.
Makiavili
@sut_tw"
131554,2026-02-27T15:01:01+00:00,"این انتظار برای شروع جنگ، به طور جدی همه اختلالات‌ روانی رو فعال کرده. یکی دوباره برگشته به افسردگی یکی هرروز حمله پانیک داره یکی اختلال خواب گرفته یکی با پیتر هگست دچار سندروم ددی ایشوز شده.
- نیمستراداموس
@sut_tw"
131555,2026-02-27T15:15:20+00:00,"اینجا برای خانومی «میو» کرد.
Agent
@sut_tw"
131556,2026-02-27T15:34:37+00:00,"یه چرخ تو تهران میزنی همه اخما تو هم، همه عصبانی، همه ناراحت و خسته. واقعا یه ایران مُرده و هنوز داغیم نمیفهمیم
- میسا
@sut_tw"
131557,2026-02-27T16:03:10+00:00,"یه پیتزا خریدم
یه پله دهک اقتصادیم سقوط کرد.
- علیرضا
@sut_tw"
131558,2026-02-27T16:15:18+00:00,"قیافه خانوادم هر بار که میگم دست به آذوقه نزدید امشب دیگه میزنن:
Maed
@sut_tw"
131559,2026-02-27T16:29:01+00:00,"‏من انقدر روز تولدم برام مهمه که اگه یکی صبح تولدم برام اینکارو کنه درجا میمیرم براش
- مارمالاد -
@sut_tw"
131560,2026-02-27T16:45:45+00:00,"میگم یعنی اینا هر هفته میرن تا ژنو اون میگه غنی‌سازی صفر درصد؟ اینا میگن یُخ، برمیگردن؟
Dorsa
@sut_tw"
131521,2026-02-26T19:27:15+00:00,"وقتی بچه دار می شوی، در واقع دنیا از تو یک گروگان دارد.
همینگوی
Hamidhadidi
@sut_tw"
131522,2026-02-26T19:29:01+00:00,"ولی الان باید در حال خریدن ماهی گلی و هفت سین و کاشتن سبزه و خریدن لباس و کفش و شیرینی عید باشیم، نه اینکه با لباس سیاه دنبال جمع کردن کوله اضطرار و آب معدنی و نون خشک و کنسرو!
حق ما این زندگی نبود!
امیرم
@sut_tw"
131523,2026-02-26T19:30:42+00:00,"ما یه خانواده ی سه نفره ایم برای شام امشب یه ماست کوچیک ،4 تا تخم مرغ ، یه نون بربری ، دو حلقه سوسیس 55 ٪ کامپوره ، یه کره 10 گرمی خریدم که شد 470 ت ، حقوق هر شیفت منِ کادر درمان 600 ت هست (ساعتی 100 ت)
حقیقتا گریه م گرفته که چجوری زنده ایم :)))
هاچ زنبور عسل
🐝
 
@sut_tw"
131524,2026-02-26T19:32:02+00:00,"📱
 
ChatGPT Business
🛍
➖
➖
➖
➖
➖
➖
➖
➖
➖
➖
⚫️
فعال سازی اشتراک بر روی 
ایمیل شخصی
 شما.
 
⚫️
تمام سفارش‌ها دارای 
ضمانت تعویض و بازگشت وجه فوری
 هستند.
⚫️
تخفیف فعلی به دلیل آفر رسمی سایت می‌باشد و برای مدت محدود فعال است.
➖
➖
➖
➖
➖
➖
➖
➖
➖
➖
🎁
 
۷۰,۰۰۰ تومان تخفیف ویژه خرید از سایت،فقط برای ۲۰۰ نفر اول!
🎟
 کد تخفیف: 
BACK2UNI
➖
➖
➖
➖
➖
➖
➖
➖
➖
➖
💲
قیمت اشتراک 
 
🟠
 
 
 
 
3️⃣
4️⃣
9️⃣
🔤
 
2️⃣
7️⃣
9️⃣
🔤
➖
➖
➖
➖
➖
➖
➖
➖
➖
➖
🙂
جهت مشاوره و خرید سریع 
کلیک کنید
🌐
خرید از طریق 
سایت
❤️
 
 در کانال ما عضو شوید"
131525,2026-02-27T06:31:01+00:00,"لبنیات انقدر گرون شده....
که یه گاو درآمدش از پایه وزارت کار بیشتره!!!
- آقوی همساده -
@sut_tw"
131526,2026-02-27T07:16:45+00:00,"‏
💭
 یادت باشه کمبود خواب فعالیت بادامه مغز رو افزایش میده و بادامه هم مسئول تشخیص خطر و تهدیدهاست. بادامه بیش‌فعال روی منفی‌ها قفلی می‌زنه و اوضاع به اندازه کافی سخت رو، سخت‌ترش هم می‌کنه.
🧠
 حواست به خوابت هست!؟
Dr.amani
@sut_tw"
131527,2026-02-27T07:23:01+00:00,"‏بابام رفته واسه جنگ سه کیلو آلو خشک خریده. میگم این به چه درد میخوره میگه حداقل یبس نباشیم.
Upsetti spaghetti 
@sut_tw"
131528,2026-02-27T07:29:01+00:00,"شاید منو آدم مورد علاقم (که ندارمش) تو یه جهان بهتر..
Farimah
@sut_tw"
131529,2026-02-27T07:39:34+00:00,"سالها بعد کتاب خاطرات «بدر البوسعیدی» وزیر امور خارجه عمان خواندن دارد. 
سرنوشت بخشی از تاریخ معاصر ایران را در بین سطرهای آن کتاب باید جستجو کرد.
- سیامک قاسمی -
@sut_tw"
131530,2026-02-27T07:50:11+00:00,"جمله «دور بعدی مذاکره» رو که می‌شنوم دلم می‌خواد چاقو فرو کنم تو مغزم.
- maed -
@sut_tw"
131531,2026-02-27T08:01:01+00:00,"امروز متخصص چشم میگفت خریدن دستگاه ۶ میلیاردی واسه کار کردن دیگه نمیصرفه تو این مملکت :)))) همین وضعیت فاجعه رو ضرب در هزار کنی میشه وضعیت دندونپزشکا. واقعا هیچی نمیصرفه دیگه با این قیمت دلار و مواد اولیه کاش این وضعیت تموم شه.
- شرقی غمگین -
@sut_tw"
131532,2026-02-27T08:10:05+00:00,"درگیر یک کس‌گیجه‌ی ملی هستیم.
- محمد امین -
@sut_tw"
131533,2026-02-27T08:20:03+00:00,"وسط این همه اضطراب و نگرانی،
چقدر اینو دوست داشتم :
- وسط این همه اضطراب و نگرانی،
چقدر اینو دوست داشتم :
- سیامک قاسمی -
@sut_tw"
131534,2026-02-27T08:29:02+00:00,"- H -
@sut_tw"
131535,2026-02-27T08:31:02+00:00,"دوره جامع پایتون: مقدماتی تا پیشرفته
🗓
شروع دوره: 16 اسفند
🎁
 تخفیف ویژه برای دانشجویان، فرصتی بی‌نظیر برای شما!
🔥
 آموزشی که شما را به برنامه‌نویس حرفه‌ای تبدیل می‌کند و در بازار کار به شما رقابت‌پذیری بیشتری می‌دهد. همچنین برای اپلای‌های شغلی و تحصیلی شما را برتر می‌کند و به راه‌اندازی استارت‌آپ‌های شگفت‌انگیز کمک می‌کند.
⏰
 140 ساعت آموزش مجازی، با بیش از 25 پروژه و مینی‌پروژه برای تسلط کامل!
🌟
 سرفصل‌های دوره شامل:
💻
 تسلط بر کدنویسی پایتون
💻
 علوم داده با پایتون
💻
 محاسبات علمی با پایتون
💻
 یادگیری ماشین با پایتون
💻
 طراحی بازی و اپلیکیشن با پایتون
💻
 ساخت بلاک‌چین و ارز دیجیتال با پایتون
💻
 هک و امنیت با پایتون
💻
 طراحی سایت با پایتون
🎁
 همراه با هدایای ویژه، از جمله پکیج کسب درآمد از پایتون!
همین حالا شروع کنید و بهترین نسخه خود را با ما کشف کنید! 
💥
🚀
🔥
🌟
 به دوستان خود نیز اطلاع دهید تا این فرصت را از دست ندهند! 
🌟
👨‍🏫
برگزارکننده: شرکت آتی پژوهش امیرکبیر
@kargah2018
👩‍🎓
جهت ثبت نام و کسب اطلاعات بیشتر
@apa_admin12"
131536,2026-02-27T10:32:45+00:00,"‏با ادامه‌ی روند فعلی اسراییل به آمریکا حمله می‌کنه.
Prime
@sut_tw"
131537,2026-02-27T10:45:08+00:00,"‏ولی من میخواستم تو زندگیم هنر، موسیقی، نقاشی و رقص یاد بگیرم نه سیاست.
🦢
@sut_tw"
131538,2026-02-27T11:02:02+00:00,"""همیشه اونی که فکرشو نمیکنی بازی رو تغییر میده""
*Amir*
@sut_tw"
131539,2026-02-27T11:03:12+00:00,"خبری درباره ‎
#مریم_میرزاخانی
 در سال ۱۳۷۴
Bahmam Ansari
@sut_tw"
131540,2026-02-27T11:15:05+00:00,"تهش می‌بینی قضیه جنگ معامله ترامپ با مافیای کنسروسازی ایران بوده تا کنسرواشون رو بفروشن.
Reza Jafari
@sut_tw"
131498,2026-02-26T12:31:01+00:00,"اینکه هر اتفاقی هم که بیفته جریان زندگی پیش می‌ره، طبیعت کار خودش رو می‌کنه و گل‌ها شکوفه می‌دن بیش‌تر از اینکه امیدبخش باشه یادآور پوچی و بی‌اهمیت بودن زندگی ماست.
- مهرناز -
@sut_tw"
131500,2026-02-26T12:52:16+00:00,"اونقدری که مدرس کسب و کار داریم کسب و کار نداریم.
- روح دوم او -
@sut_tw"
131501,2026-02-26T13:10:07+00:00,"‏""نحوه‌ی رفتار یک شخص با شما،خیلی مهم تر از احساسیه که بهتون داره""
- Fairy -
@sut_tw"
131502,2026-02-26T13:29:01+00:00,"قرص‌ها در واقع همون احساس عشق و امنیتی هستند که توی زندگی‌مون غایب اند‌.
Dr.mohammad.gravand nia
@sut_tw"
131503,2026-02-26T13:45:02+00:00,"در جهان موازی الان با کفش عیدهامون توی خونه راه می‌رفتیم.
Coral
@sut_tw"
131504,2026-02-26T14:03:22+00:00,"دهه شصتیا خیلی عجیبن، یه عده‌شون بچه‌هاشونو از دست دادن، یه عده‌شون هنوز ازدواج نکردن حتی!
Somish
@sut_tw"
131505,2026-02-26T14:15:05+00:00,"امسال ۱۲ ماه نبود،
یک قرنِ فشرده بود.
Babak Fathollahi 
@sut_tw"
131506,2026-02-26T14:29:01+00:00,"هرکسی تو کتاب زندگیش یه فصلی داره که حتی تو خلوت خودشم دوست نداره دوباره بخونتش.
Nasiiiim 
@sut_tw"
131507,2026-02-26T14:43:40+00:00,"عزیزم، اتفاقاً بزرگ ‌میشی اصلا یادت نمیره، بزرگ‌ میشی می‌بینی تروما شده، قایمش‌ می‌کنی زیر ‌فرش.
N
@sut_tw"
131508,2026-02-26T15:35:56+00:00,"کاش آسمون باز بشه و معجزه بیوفته وسط زندگیمون.
- نگار -
@sut_tw"
131509,2026-02-26T15:43:14+00:00,"اندازه‌ی دوازده تا مرد متاهل مشکل مالی دارم.
alireza
@sut_tw"
131510,2026-02-26T15:50:01+00:00,"عراقچی و ویتکاف، ده سال بعد، دور ۱۲۵۶ ام مذاکرات تو ژنو :
- محمد -
@sut_tw"
131511,2026-02-26T15:58:01+00:00,"‏تا حالا شده بعد از تموم شدن یه ماجرا تو زندگیتون، بشینید به این فکر کنید که اگر فلان روز، اون تصمیم کوچیک رو نمی‌گرفتید، هیچ‌وقت اون ماجرا رو تجربه نمی‌کردید؟ واقعاً عجیبه که چقدر تصمیم‌های به‌ظاهر بی‌اهمیت می‌تونن کل زندگی آدم رو عوض کنن.
- مسعودانته -
@sut_tw"
131513,2026-02-26T16:08:16+00:00,"یک فحش از بچم یاد گرفتم که اقلا جنبه جنسیتی نداره و لااقل یونیسکس هست و میشه جایگزین کسخل بشه:
“کونمغز”
- مادر -
@sut_tw"
131514,2026-02-26T16:19:01+00:00,"سلامت روان در ایرانی‌ها اینقدر نادر شده که ممکنه پاشه بره هند رو بگیره.
- sin(a) -
@sut_tw"
131516,2026-02-26T18:34:39+00:00,"یک جلد کتاب بخرم، یک دهک اقتصادی سقوط می‌کنم.
alireza
@sut_tw"
131517,2026-02-26T18:59:06+00:00,"زندگی در حالت تعلیق…
نه گذشته به‌طور کامل پشت سر گذاشته شده،
نه آینده امکانِ تصویر شدن داره.
انگار در اکنونی کش‌دار گرفتار شدیم؛
و این کش‌ اومدن زمان، خود به منبع اضطراب بدل شده.
چنین مواقعی ریتم‌های تکرارشونده، پیامِ امنیت می‌دن.
خواب منظم، وعده‌ی غذایی مشخص، حرکت ریتمیک بدن.
MEDinfinit
@sut_tw"
131518,2026-02-26T19:01:57+00:00,"یک جایی، وسط سبزی پاک کردن یا ظرف شستن یا جارو کشیدن، یکدفعه صبر می‌کنی و آروم با خودت می‌گی: وطن پس زخم‌هات کی خوب می‌شن؟
اگنس‌گِرِی
@sut_tw"
131519,2026-02-26T19:23:44+00:00,"دم عیده و به جای رخت و لباس افتادیم دنبال نون خشک و تن ماهی و گالن آب
Mahi
@sut_tw"
131520,2026-02-26T19:26:28+00:00,"روح و روان نیست که؛ زباله‌دان اخبار لحظه‌ایه.
آذرک
@sut_tw"
131477,2026-02-25T19:33:13+00:00,"📱
 
ChatGPT Plus
 
✔️
 
➖
➖
➖
➖
➖
➖
➖
➖
➖
➖
🤖
 دسترسی کامل به نسخه 
CHATGPT 5.2
 مناسب تحلیل و حل مسائل سخت 
💡
فعال سازی اشتراک بر روی 
ایمیل شخصی
 شما.
💎
تمام سفارش‌ها دارای 
ضمانت 
میباشد.
💎
تخفیف فعلی به دلیل آفر رسمی سایت می‌باشد و برای مدت محدود فعال است.
➖
➖
➖
➖
➖
➖
➖
➖
➖
➖
💲
قیمت اشتراک 
یک ماهه: 
❤️
 
Member 
1️⃣
9️⃣
0️⃣
 
🔤
             
➖
➖
➖
➖
➖
➖
➖
➖
➖
➖
💓
جهت خرید 
سریع کلیک کنید
💡
جهت مشاوره رایگان
 
کلیک
 کنید.
❤️
  
در کانال ما عضو شوید."
131478,2026-02-26T06:29:01+00:00,"کاری به این ندارم که کیا زشتن کیا خوشگل، ولی یکی از دلایل پنهانی که آدمها کشیده میشن به سمت سیاستهای افراط‌گرایانه، نپذیرفتنشون در اجتماع به دلیل عدم جذابیت جنسیه. الانم یه بحثی هست در جامعه‌شناسی به اسم اینسل‌ها، کسانی که هیچوقت خواسته نشدن. اینها جذب گروههای سیاسی افراطی میشن
- Hosein -
@sut_tw"
131479,2026-02-26T06:44:01+00:00,"امروز در جاده  محل کارم  پیرمردی در دکه ای پرت سیگارم  رو ۳۰ تومن زیر قیمت می‌داد.
یه باکس خریدم برای آذوقهٔ جنگ.
چند کیلومتر جلوتر پشیمون شدم٫مسئله پول نبود٬مسئله این بود که آدم دقیقاً همان کسی می‌شود که وقتی هیچ‌کس حواسش نیست، انتخاب می‌کند باشد.
برگشتم ما‌به‌التفاوت رو دادم.
Parsa
@sut_tw"
131480,2026-02-26T06:46:01+00:00,"‏با طلا بنویسید:
""آدم دقیقاً همان کسی می‌شود که وقتی هیچ‌کس حواسش نیست، انتخاب می‌کند باشد.""
- آلیوشا -
@sut_tw"
131481,2026-02-26T07:05:07+00:00,"خوب میشی ولی برق چشماتم میره.
Melani
@sut_tw"
131482,2026-02-26T07:15:01+00:00,"کامو به ما می‌گوید معنا از آسمان نمی‌آید بلکه در کنش مسئولانه در برابر رنج ساخته می‌شود.
socratici vir
@sut_tw"
131483,2026-02-26T07:29:01+00:00,"همش به این فکر میکنم وقتی حال ما اینقدر بده حال خانواده هایی ک نزدیکترین ادماشون کشته شدن چیه
Starseed
@sut_tw"
131484,2026-02-26T07:45:01+00:00,"یه جمله توی کتاب بود که سر ضبط هزار بار خوندمش و نمی‌تونستم تا آخر برم!
«تابوت به طرز شوکه کننده‌ای کوچک بود.»
- محیا ساعدی -
@sut_tw"
131485,2026-02-26T08:01:01+00:00,"تورم رسمی به ۷۰ درصد رسید.
سال آینده، سال شکستن کمر ایران و ایرانی خواهدشد.
- مجتبی -
@sut_tw"
131486,2026-02-26T08:15:05+00:00,"واقعا نمیشه گفت دکتر نرید و فقط به چت جی‌پی‌تی بسنده کنید؛ رای و نظر نهایی با پزشک متخصصه ولی توی این یه ماه اخیر چندین بار استفاده پزشکی از چت جی‌پی‌تی کردم وحشتناک دقیق گفته و راه درمانشم کارساز بوده!
Peyman Mohammadian
@sut_tw"
131487,2026-02-26T08:29:01+00:00,"من قبلا رابطه ی خوب رو تجربه کردم و تنهایی رو هم که اغلب اوقات بوده
فهمیدم این روزهایی که سختترین لحظات عمرمون هست واقعا دو نفره بهتر میگذره و تنها بودن خیلی تلخترش میکنه 
حداقل اونجوری جوونها یه شونه ای داشتن سر بذارن روش اشکی بریزن 
ولی خب اغلب محکومیم به تنها غصه خوردن
- حاج ممرض -
@sut_tw"
131488,2026-02-26T08:40:15+00:00,"از بلاگر حوزه فقر
به تازه فقیرهای آماتور
با لعنت بر باعث و بانی و راضیش
عزیزان اگر بچه‌دارید مهمه که روی مصرف میوه و پروتئین بچه دقت کنید. من و شوهرم ۲ سال تمام مرغ و گوشت نخوردیم ولی با وسواس روزی ۱۲۰گرم گوشت یا ۱۵۰ گرم مرغ برای بچه میپختم با ۲ تا تخم مرغ و یک میوه . میدونم همینم خیلی میشه اما یک مرغ کامل برای ۷ روز یک بچه غذا میشه.(۲رون،۲ بیخ رون ، ۳ قسمت سینه، فیله‌ها و بال و بازو) سهم من و باباش سوپی بود که با اسکلت مرغ و پیاز و دال عدس میپختم.
مجبورید غذای بچه رو از خودتون سوا کنید و بهونه بیارید.ولی باید بکنید.بدن ما رشدش رو کرده ولی بدن و مغز بچه در حال رشده . نمیشه بهش سویا داد یا شیر و لبنیات بهش نرسوند یا میوه نداد. ارزونترین میوه رو بدید ولی دقت کنید که بدید.
ببینید ما ۲ سال عملا با هیچی زندگی کردیم. پنیر ، ماست ، میوه ، خیار گوجه ، شیر ، گوشت و مرغ و ...نمیخوردیم.ته ته فقر. سخته ولی باید به فکر بچه‌ها جدا باشید
- یوزر شماره ۷۸ -
@sut_tw"
